id	smiles
CCMSLIB00000070258_train	CCC[C@@H](C)[C@@H]([C@H](C)[C@@H]1[C@@H](C)[C@H](Cc2nc(cs2)C2=N[C@](C)(CS2)C2=N[C@](C)(CS2)C(=N[C@@H]([C@@H](C)CC)[C@H]([C@@H](C)C(=O)O[C@@H]([C@@H](C)CC)C(=N[C@@H]([C@@H](C)O)C(=O)O1)O)O)O)OC)O
CCMSLIB00000070260_train	CCC[C@@H]1C(C)(C)C(=O)O[C@@H](C)C(=O)O[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C(C)C)C(=N[C@@H](C(C)C)C(=O)O1)O
CCMSLIB00000070262_train	CCCCCCC[C@@H](C/C=C/CCC(=NC/C(=C/Cl)/[C@@]12C(=O)CC[C@@H]([C@@H]1O2)O)O)OC
CCMSLIB00000070272_train	CCC(C)C(C(CC(=O)N1CCCC1C(C(C)C(=NC(Cc1ccccc1)c1nccs1)O)OC)OC)N(C)C(=O)C(C(C)C)N=C(C(C(C)C)N(C)C)O
CCMSLIB00000070275_train	C/C=C(\C)/C(=O)OCc1c2c(ccn1)C(=O)C(=C(C2=O)OC)C
CCMSLIB00000070283_train	CC1=CC(=O)C(=O)C2=C1O[C@@]1(C2)[C@@H](C)CC[C@@H]2[C@@]3(C)CC[C@@H](C(C)(C)[C@@H]3CC[C@@]12C)O
CCMSLIB00000070287_train	CC[C@H](C)[C@H]1C(=O)N(C)[C@@H](C)C(=O)O[C@@H](C[C@@H](C)C[C@@H]([C@H](C)C2=N[C@@H](C=C(C)C(=N[C@@H](Cc3ccc(cc3)OC)C(=O)N(C)[C@@H](C)C(=O)N1C)O)CS2)O)C(C)(C)C
CCMSLIB00000071748_train	CC(C)C[C@H]1C(=N[C@H]([C@H](C)C(=N[C@@H](CCCNC(=N)N)C(=N[C@@H](/C=C/C(=C/[C@H](C)[C@H](Cc2ccccc2)OC)/C)[C@H](C)C(=N[C@H](CCC(=O)N(C)C(=C)C(=N[C@H](C)C(=N1)O)O)C(=O)O)O)O)O)C(=O)O)O
CCMSLIB00000071749_train	CC(C)C[C@H]1C(=N[C@H](CC(=N[C@@H](CCCNC(=N)N)C(=N[C@@H](/C=C/C(=C/[C@H](C)[C@H](Cc2ccccc2)OC)/C)[C@H](C)C(=N[C@H](CCC(=O)N(C)C(=C)C(=N[C@H](C)C(=N1)O)O)C(=O)O)O)O)O)C(=O)O)O
CCMSLIB00000071750_train	CC[C@H](C)[C@H]1C2=N[C@@H]([C@@H](C)O2)C(=NCc2nc(cs2)C(=N[C@H]([C@@H](C)CC)C2=N[C@H](CS2)C(=N1)O)O)O
CCMSLIB00000071751_train	CC[C@H](C)[C@H]1C2=N[C@@H]([C@@H](C)O2)C(=NCc2nc(cs2)C(=N[C@H]([C@@H](C)CC)c2nc(cs2)C(=N1)O)O)O
CCMSLIB00000071752_train	CC[C@H](C)[C@@H]1c2nc(cs2)C(=N[C@@H](C)C2=N[C@@H]([C@@H](C)O2)C(=N[C@@H](C(C)C)c2nc(co2)C(=N1)O)O)O
CCMSLIB00000071754_train	CCCCCC(=NC(CC(=O)O)C(=NC1C(C)OC(=O)C(C(C)C)N=C(C(Cc2ccccc2)N(C)C(=O)C(CC(C)C)N2C(CCC(C2=O)N=C(C(CCCNC(=N)N)N=C1O)O)O)O)O)O
CCMSLIB00000071761_train	CC(C)[C@H]1C(=N[C@@H](CCc2ccc(cc2)O)C(=O)N(C)[C@@H](C)C(=N[C@@H](Cc2ccccc2)C(=NCCCC[C@H](C(=N1)O)N=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)O)O)O)O
CCMSLIB00000071762_train	CC[C@@H](C)[C@H]1C(=N[C@@H](CCc2ccc(cc2)O)C(=O)N(C)[C@@H](C)C(=N[C@@H](Cc2ccccc2)C(=NCCCC[C@H](C(=N1)O)N=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)O)O)O)O
CCMSLIB00000072068_train	C=CC1=C(C)C(=N/C/1=C\c1c(C)c(CCC(=O)O)c(Cc2c(CCC(=O)O)c(C)c(/C=C\3/C(=C(C=C)C(=N3)O)C)[nH]2)[nH]1)O
CCMSLIB00000072094_train	C[C@H]([C@H](C(=O)N(CCC[C@@H](C(=O)O)N=C([C@@H](CCCN(C=O)O)N)O)O)N=C([C@@H](CCCN(C=O)O)N)O)O
CCMSLIB00000072097_train	CC1=C(CCC(=O)O)C2=NC1=Cc1c(C)c(CCC(=O)O)c(C=c3c(CCC(=O)O)c(C)c(=CC4=NC(=C2)C(=C4CCC(=O)O)C)[nH]3)[nH]1
CCMSLIB00000072099_train	Cc1c(CCC(=O)O)c2C=C3C(=C(CCC(=O)O)C(=N3)C=C3C(=C(CCC(=O)O)C(=N3)C=c3c(C)c(CCC(=O)O)c(=Cc1[nH]2)[nH]3)C)C
CCMSLIB00000072100_train	CC(=O)N(CCCCCN=C(CCC(=O)N(CCCCCN=C(CCC(=O)N(CCCCCN)O)O)O)O)O
CCMSLIB00000072121_train	CCCCCCCc1cc(=O)c2ccccc2[nH]1
CCMSLIB00000072150_train	c1ccc2c(c1)nc1cccc(c1n2)C(=O)O
CCMSLIB00000072234_train	CCCCCc1cc(/C=c/2\c(c/c(=C/3\C=CC=N3)/[nH]2)OC)[nH]c1C
CCMSLIB00000072235_train	C=Cc1c(C)c2=CC3=NC(=CC4=NC(=Cc5c(C=C)c(C)c(C=c1[nH]2)[nH]5)C(=C4CCC(=O)O)C)C(=C3C)CCC(=O)O
CCMSLIB00000072236_train	C1CCN(C(=O)CCC(=NCCCCN(C(=O)CCC(=NC1)O)O)O)O
CCMSLIB00000072310_train	CCCCCCCCCCCc1ccc(/C=c\2/c(c/c(=C/3\C=CC=N3)/[nH]2)OC)[nH]1
CCMSLIB00000072552_train	c1ccc2c(c1)[nH]c1cccc(=O)c1n2
CCMSLIB00000075009_train	CC(C(C(=N/C=C/1\CC(C(N2CCC(=NC2=O)O)O1)O)O)N=C(C(CCSC)N=C(NC(Cc1cccc(c1)O)C(=O)O)O)O)N(C)C(=O)C(Cc1cccc(c1)O)N
CCMSLIB00000075010_train	CC(C(C(=O)N(/C=C/1\CC(C(n2ccc(nc2=O)O)O1)O)C(=O)[C@H](CCSC)N=C(NC(Cc1cccc(c1)O)C(=O)O)O)N)N(C)C(=O)[C@H](Cc1cccc(c1)O)N
CCMSLIB00000075013_train	CC(C(C(=O)N(/C=C/1\CC(C(n2ccc(nc2=O)O)O1)O)C(=O)[C@H](CCSC)N=C(NC(Cc1cccc(c1)O)C(=O)O)O)N)N(C)C(=O)C1Cc2cc(ccc2CN1)O
CCMSLIB00000075016_train	CC(C(C(=N/C=C\1/CC(C(N2CCC(=NC2=O)O)O1)O)O)N=C(C(CCSC)N=C(NC(Cc1cccc(c1)O)C(=O)O)O)O)N(C)C(=O)C1Cc2cc(ccc2CN1)O
CCMSLIB00000075307_train	C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]1[C@@H]([C@H]([C@@H]([C@@H](CN)O1)O)O)O)O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)N)O)N
CCMSLIB00000075309_train	C[C@H]1[C@](C=O)([C@H]([C@@H](O1)O[C@@H]1[C@H]([C@@H]([C@H]([C@@H]([C@H]1O)O)NC(=N)N)O)NC(=N)N)O[C@H]1[C@H]([C@@H]([C@H]([C@H](CO)O1)O)O)NC)O
CCMSLIB00000075331_train	C[C@H]1C=CC=CC=CC=CC=CC=CC=C[C@@H](C[C@H]2[C@@H]([C@H](C[C@](C[C@H](C[C@H]([C@@H](CC[C@H](C[C@H](CC(=O)O[C@@H](C)[C@H](C)[C@@H]1O)O)O)O)O)O)(O)O2)O)C(=O)O)O[C@H]1[C@H]([C@H]([C@@H]([C@@H](C)O1)O)N)O
CCMSLIB00000076963_train	CCCN=C(NS(=O)(=O)c1ccc(cc1)Cl)O
CCMSLIB00000076965_train	CCN(CC)CCN=C(c1cc(c(cc1OC)N)Cl)O
CCMSLIB00000076968_train	C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](C(=O)CO)([C@@]3(C)C[C@@H]([C@H]21)O)O
CCMSLIB00000076969_train	CC(C)(C)NCC(COc1cccc2C[C@H]([C@H](Cc12)O)O)O
CCMSLIB00000076970_train	c1ccc2c(c1)N(CCCN1CCN(CC1)CCO)c1cc(ccc1S2)Cl
CCMSLIB00000076971_train	C[C@H]1C=CC=C(C)C(=NC2=C(c3c(c4c(c(C)c3O)O[C@@](C)(C4=O)OC=C[C@@H]([C@@H](C)[C@@H]([C@H](C)[C@@H]([C@H](C)[C@H]1O)O)OC(=O)C)OC)C(=O)/C/2=C/NN1CCN(C)CC1)O)O
CCMSLIB00000076972_train	c1cc(ccc1N)S(=O)(=O)c1ccc(cc1)N
CCMSLIB00000076973_train	c1c(c(cc2c1NCNS2(=O)=O)S(=O)(=O)N)C(F)(F)F
CCMSLIB00000076974_train	CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1
CCMSLIB00000076975_train	CC(=O)OCC(=O)[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](C[C@]12C)O)O
CCMSLIB00000076976_train	Cc1ccccc1C(c1ccccc1)OCCN(C)C
CCMSLIB00000076981_train	CCC(=C)C(=O)c1ccc(c(c1Cl)Cl)OCC(=O)O
CCMSLIB00000076982_train	CC(C)Cc1ccc(cc1)C(C)C(=O)O
CCMSLIB00000076983_train	CC1COc2c3c(cc(c2N2CCN(C)CC2)F)c(=O)c(cn13)C(=O)O
CCMSLIB00000076992_train	CC(C)NCC(COc1cccc2c1cc[nH]2)O
CCMSLIB00000076993_train	C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](C(=O)CO)([C@@]3(C)CC(=O)[C@H]21)O
CCMSLIB00000076995_train	COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(c1OC)OC
CCMSLIB00000076996_train	c1cc2c(cc1Cl)nc(O)o2
CCMSLIB00000076999_train	CC(C)OC(=O)C(C)(C)Oc1ccc(cc1)C(=O)c1ccc(cc1)Cl
CCMSLIB00000077003_train	C1CCC(CC1)C(=O)N1CC2c3ccccc3CCN2C(=O)C1
CCMSLIB00000077005_train	CCc1cc(ccn1)C(=N)S
CCMSLIB00000077006_train	c1c(cc(c(c1I)Oc1cc(c(c(c1)I)O)I)I)C[C@@H](C(=O)O)N
CCMSLIB00000077010_train	Cc1cccc(c1C)Nc1ccccc1C(=O)O
CCMSLIB00000077012_train	CC(C)(c1cccnc1)C(=O)c1cccnc1
CCMSLIB00000077015_train	C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](c1ccnc2ccc(cc12)OC)O
CCMSLIB00000077017_train	CCn1cc(c(=O)c2ccc(C)nc12)C(=O)O
CCMSLIB00000077018_train	CCCC(C)(COC(=N)O)COC(=NC(C)C)O
CCMSLIB00000077019_train	c1c(c(cc2c1NCNS2(=O)=O)S(=O)(=O)N)Cl
CCMSLIB00000077021_train	CCN(CC)CCOC(=O)c1ccc(cc1)N
CCMSLIB00000077022_train	CCN(CC)CCNC(=O)c1ccc(cc1)N
CCMSLIB00000077024_train	CCCCN=C(NS(=O)(=O)c1ccc(C)cc1)O
CCMSLIB00000077025_train	CCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@]3([C@H](C[C@]12C)O)F)C(=O)CCl
CCMSLIB00000077027_train	C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]1[C@@H](C)O[C@H](C[C@@H]1O)O[C@@H]1[C@@H](C)O[C@H](C[C@@H]1O)O[C@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2C[C@H]([C@]2(C)[C@H](CC[C@]32O)C2=CC(=O)OC2)O)C1)O)O
CCMSLIB00000077028_train	C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](C(=O)COC(=O)CCC(=O)O)([C@@]3(C)C[C@@H]([C@H]21)O)O
CCMSLIB00000077029_train	C#C[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C)OC(=O)C
CCMSLIB00000077030_train	CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@]4([C@H](C[C@]3(C)C2(C(=O)CO)O1)O)F
CCMSLIB00000077031_train	C[C@H]1C[C@H]2[C@@H]3CC[C@H](C(=O)C)[C@@]3(C)C[C@@H]([C@@H]2[C@@]2(C)CCC(=O)C=C12)O
CCMSLIB00000077033_train	Cc1c(C)noc1NS(=O)(=O)c1ccc(cc1)N
CCMSLIB00000077034_train	c1ccc(cc1)c1c(=N)nc2c(c(N)[nH]c(=N)[nH]2)n1
CCMSLIB00000077038_train	CC(C)(C)NC[C@@H](COc1c(nsn1)N1CCOCC1)O
CCMSLIB00000077039_train	c1ccc2c(c1)C(=O)N(C1CCC(=NC1=O)O)C2=O
CCMSLIB00000077042_train	CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)O
CCMSLIB00000077043_train	c1ccc2c(c1)N=C(c1cc(ccc1O2)Cl)N1CCNCC1
CCMSLIB00000077045_train	C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O
CCMSLIB00000077046_train	CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@@H](C5=CC(=O)C=C[C@]5(C)[C@]4([C@H](C[C@]3(C)[C@]2(C(=O)CO)O1)O)F)F
CCMSLIB00000077047_train	CCCOc1ccc(cc1N)C(=O)OCCN(CC)CC
CCMSLIB00000077050_train	c1ccc(cc1)N1C(=O)C(CCS(=O)c2ccccc2)C(=O)N1c1ccccc1
CCMSLIB00000077052_train	C(Cc1ccc(cc1)N(CCCl)CCCl)CC(=O)O
CCMSLIB00000077055_train	CC(=O)CCc1ccc2cc(ccc2c1)OC
CCMSLIB00000077057_train	CN(C)C1C2CC3C(=C(c4c(ccc(c4C3O)Cl)O)O)C(=O)C2(C(=C(C1=O)C(=N)O)O)O
CCMSLIB00000077058_train	CCC1(c2ccccc2)C(=NCN=C1O)O
CCMSLIB00000077060_train	CC(C)NCC(COc1ccc(cc1)CC(=N)O)O
CCMSLIB00000077068_train	CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1
CCMSLIB00000077069_train	CCC1C(C)(C(C(C)C(=O)C(C)CC(C)(C(C(C)C(C(C)C(=O)O1)OC1CC(C)(C(C(C)O1)O)OC)OC1C(C(CC(C)O1)N(C)C)OC(=O)CCC(=O)OCC)O)O)O
CCMSLIB00000077070_train	C#CCN(C)[C@H](C)Cc1ccccc1
CCMSLIB00000077071_train	Cn1c2c(c(=O)n(C)c1=O)nc[nH]2
CCMSLIB00000077074_train	COc1ccc(cc1C(=NCCc1ccc(cc1)S(=O)(=O)NC(=NC1CCCCC1)O)O)Cl
CCMSLIB00000077075_train	C[C@H]1C[C@@H]2[C@H](CC[C@@]3(C)[C@H]2CC[C@@]3(C(=O)C)OC(=O)C)[C@@]2(C)CCC(=O)C=C12
CCMSLIB00000077079_train	CN1CCN(CC1)C(=O)O[C@H]1c2c(C(=O)N1c1ccc(cn1)Cl)nccn2
CCMSLIB00000077081_train	C[C@@H]1CC(=O)C=C([C@@]21C(=O)c1c(cc(c(c1O2)Cl)OC)OC)OC
CCMSLIB00000077088_train	CN1CCN2C(C1)c1ccccc1Cc1cccnc21
CCMSLIB00000077089_train	c1ccc(cc1)CC1Nc2cc(c(cc2S(=O)(=O)N1)S(=O)(=O)N)C(F)(F)F
CCMSLIB00000077090_train	C[C@H]1c2cccc(c2C(=C2[C@@H]1[C@@H]([C@H]1[C@@H](C(=O)C(=C([C@]1(C2=O)O)O)C(=N)O)N(C)C)O)O)O
CCMSLIB00000077092_train	CCC[C@@H]1C[C@@H](C(=N[C@H]([C@@H](C)O)[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)O)N(C)C1
CCMSLIB00000077094_train	C([C@@H]1[C@H]([C@@H]([C@H](n2cnc3c(N)nc(F)nc23)O1)O)O)O
CCMSLIB00000077095_train	CCOC(=O)c1cncn1[C@H](C)c1ccccc1
CCMSLIB00000077098_train	CCC(=O)OCC(=O)[C@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@]3([C@H](C[C@]12C)O)Cl)OC(=O)CC
CCMSLIB00000077100_train	CCC[C@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@H](C[C@]3(C)[C@]2(C(=O)CO)O1)O
CCMSLIB00000077101_train	C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@@H]([C@@]3(C)CC[C@H]21)O
CCMSLIB00000077102_train	c1cc(c(cc1F)F)C(Cn1cncn1)(Cn1cncn1)O
CCMSLIB00000077103_train	Cc1cccc(C)c1OCC(C)N
CCMSLIB00000077106_train	CC(C)n1c2ccccc2c(c2ccc(cc2)F)c1/C=C/[C@H](C[C@H](CC(=O)O)O)O
CCMSLIB00000077107_train	COc1cc(cc(c1OC)OC)[C@@H]1c2cc3c(cc2[C@@H]([C@H]2COC(=O)[C@H]12)O)OCO3
CCMSLIB00000077108_train	C/C(=C\C(=O)OCCCCCCCCC(=O)O)/C[C@H]1[C@@H]([C@@H]([C@@H](C[C@H]2[C@H]([C@@H](C)[C@H](C)O)O2)CO1)O)O
CCMSLIB00000077109_train	C[C@H]1C[C@H]2[C@@H]3CC[C@](C(=O)COC(=O)C)([C@@]3(C)C[C@@H]([C@@H]2[C@@]2(C)C=CC(=O)C=C12)O)O
CCMSLIB00000077117_train	Cn1cnc(c1Sc1c2c([nH]cn2)ncn1)N(=O)=O
CCMSLIB00000077119_train	CC(=O)OCC(=O)[C@@]12[C@@H](C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@]4([C@H](C[C@]13C)O)F)OC1(CCCC1)O2
CCMSLIB00000077120_train	c1cc2c(c(c1NC1=NCCN1)Br)nccn2
CCMSLIB00000077121_train	C1CNP(=O)(N(CCCl)CCCl)OC1
CCMSLIB00000077122_train	CC1(C)[C@H](C(=O)O)N2C(=O)[C@H]([C@H]2S1)N=C([C@@H](c1ccc(cc1)O)N)O
CCMSLIB00000077124_train	COC(=O)[C@H](c1ccccc1Cl)N1CCc2c(ccs2)C1
CCMSLIB00000077127_train	c1ccc(cc1)C(c1ccc(cc1)Cl)N1CCN(CC1)CCOCC(=O)O
CCMSLIB00000077129_train	CC[C@@H]1[C@](C)([C@@H]([C@@H](C)N(C)C[C@H](C)C[C@](C)([C@@H]([C@@H](C)[C@@H]([C@@H](C)C(=O)O1)O[C@H]1C[C@](C)([C@H]([C@H](C)O1)O)OC)O[C@H]1[C@@H]([C@H](C[C@@H](C)O1)N(C)C)O)O)O)O
CCMSLIB00000077132_train	COc1cc2c(cc1OC)nc([nH]c2=N)N1CCN(CC1)C(=O)C1CCCO1
CCMSLIB00000077133_train	CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@H](CC(=O)O3)O)[C@@H]12
CCMSLIB00000077136_train	c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O
CCMSLIB00000077137_train	Cc1cnc(N=C(C2=C(c3ccccc3S(=O)(=O)N2C)O)O)s1
CCMSLIB00000077138_train	CCC1(CCC(=NC1=O)O)c1ccc(cc1)N
CCMSLIB00000077146_train	C/C(=C\C=C\C(=C\C(=O)O)\C)/C=C/c1c(C)cc(c(C)c1C)OC
CCMSLIB00000077147_train	c1ccc(cc1)CCNN
CCMSLIB00000077149_train	C[C@H]1C[C@H]2[C@@H]3CC[C@](C(=O)C)([C@@]3(C)C[C@@H]([C@@]2([C@@]2(C)C=CC(=O)C=C12)F)O)O
CCMSLIB00000077152_train	CN[C@H]1CC[C@@H](c2ccc(c(c2)Cl)Cl)c2ccccc12
CCMSLIB00000077192_train	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O
CCMSLIB00000077194_train	CC12CCC(=O)C=C1CCC1C3CCC(C(=O)CO)(C3(C)CC(=O)C21)O
CCMSLIB00000077195_train	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O
CCMSLIB00000077196_train	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O
CCMSLIB00000077197_train	CCCCCCCCC=CCCCCCCCC(=O)O
CCMSLIB00000077198_train	CCCCCCCCCCCCCCC(C(C(CO)N)O)O
CCMSLIB00000077199_train	COc1cc(C=CC(=O)O)cc(c1O)OC
CCMSLIB00000077200_train	CCCCCCCCC=CCCCCCCCC(=NC(COP(=O)([O-])OCC[N+](C)(C)C)C(CCCCCCCCCCCCCCC)O)O
CCMSLIB00000077201_train	CCCCCCCCCCCCC=CC(C(CO)N)O
CCMSLIB00000077202_train	CCCCCCCCCCCCCC=CC(C(CO)N)O
CCMSLIB00000077203_train	c1ccc2c(c1)c(CCN)c[nH]2
CCMSLIB00000077204_train	CC(C)(C)c1ccc(cc1)C(=O)CC(=O)c1ccc(cc1)OC
CCMSLIB00000077205_train	COc1cc(c(cc1S(=O)(=O)O)C(=O)c1ccccc1)O
CCMSLIB00000077208_train	CCCCC(CC)COC(=O)C(=C(c1ccccc1)c1ccccc1)C#N
CCMSLIB00000077213_train	COc1cc(ccc1O)C1CC(=O)c2c(cc(cc2O1)O)O
CCMSLIB00000077217_train	c1cc(ccc1C1CC(=O)c2c(cc(cc2O1)O)O)O
CCMSLIB00000077220_train	COc1cc(c2C(=O)CC(c3ccccc3)Oc2c1)O
CCMSLIB00000077991_train	C[C@H]1[C@@H]([C@H]([C@H]([C@H](OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](Oc3cc(c4C(=O)C[C@@H](c5ccc(c(c5)O)OC)Oc4c3)O)O2)O)O)O)O1)O)O)O
CCMSLIB00000077993_train	c1cc(c(cc1c1c(c(=O)c2c(cc(cc2o1)O)O)O)O)O
CCMSLIB00000077994_train	CN=C(c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)[nH]nc2c1)O
CCMSLIB00000077995_train	CC(C)C[C@@H](B(O)O)N=C([C@H](Cc1ccccc1)N=C(c1cnccn1)O)O
CCMSLIB00000078001_train	C#Cc1cccc(c1)Nc1c2cc(c(cc2ncn1)OCCOC)OCCOC
CCMSLIB00000078003_train	COc1cc2c(cc1OCCCN1CCOCC1)c(ncn2)Nc1ccc(c(c1)Cl)F
CCMSLIB00000078006_train	c1cc2c(CN(C3CCC(=NC3=O)O)C2=O)c(c1)N
CCMSLIB00000078007_train	Cc1ccc(cc1Nc1nccc(c2cccnc2)n1)C(=Nc1cc(cc(c1)n1cc(C)nc1)C(F)(F)F)O
CCMSLIB00000078008_train	C[C@@H]1C=CC=CC=C(C)[C@H](C[C@@H]2CC[C@@H](C)[C@@](C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H](CC(=O)[C@H](C)C=C(C)[C@H]([C@@H](C(=O)[C@H](C)C1)OC)O)[C@H](C)C[C@@H]1CC[C@H]([C@@H](C1)OC)O)(O)O2)OC
CCMSLIB00000078010_train	CCN(CC)CCN=C(c1c(C)c(/C=C\2/c3cc(ccc3N=C2O)F)[nH]c1C)O
CCMSLIB00000078015_train	C[C@H](c1c(ccc(c1Cl)F)Cl)Oc1cc(cnc1N)c1cnn(c1)C1CCNCC1
CCMSLIB00000078016_train	CS(=O)(=O)c1ccc(c(c1)Cl)C(=Nc1ccc(c(c1)c1ccccn1)Cl)O
CCMSLIB00000078017_train	COc1cc2c(cc1OC)nccc2Oc1ccc(cc1)NC(=O)C1(CC1)C(=O)Nc1ccc(cc1)F
CCMSLIB00000078018_train	C[C@@H]1C=CC=CC=C(C)[C@H](C[C@@H]2CC[C@@H](C)[C@@](C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H](CC(=O)[C@H](C)C=C(C)[C@@H]([C@H](C(=O)[C@H](C)C1)OC)O)[C@@H](C)C[C@@H]1CC[C@H]([C@@H](C1)OC)OCCO)(O)O2)OC
CCMSLIB00000078020_train	c1cc(ccc1CCc1c[nH]c2c1c(nc(=N)[nH]2)[O-])C(=O)N[C@H](CCC(=O)[O-])C(=O)O
CCMSLIB00000078021_train	CC(C)OC(=O)C(=C1SC=CS1)C(=O)OC(C)C
CCMSLIB00000078023_train	CC(C)(C)c1cc(c(cc1N=C(c1c[nH]c2ccccc2c1=O)O)O)C(C)(C)C
CCMSLIB00000078024_train	CC1=C2[C@H](C(=O)[C@@]3(C)[C@H](C[C@@H]4[C@](CO4)(C3[C@H]([C@@](C[C@H]1OC(=O)[C@@H]([C@H](c1ccccc1)N=C(O)OC(C)(C)C)O)(C2(C)C)O)OC(=O)c1ccccc1)OC(=O)C)O)O
CCMSLIB00000078026_train	CC1=C2[C@H](C(=O)[C@]3(C)[C@@H](C[C@@H]4[C@@](CO4)(C3[C@@H]([C@](C[C@@H]1OC(=O)[C@@H]([C@H](c1ccccc1)N=C(c1ccccc1)O)O)(C2(C)C)O)OC(=O)c1ccccc1)OC(=O)C)O)OC(=O)C
CCMSLIB00000078029_train	CCCCCOC(=Nc1c(cn([C@H]2[C@H]([C@@H]([C@@H](C)O2)O)O)c(=O)n1)F)O
CCMSLIB00000078030_train	CNC(=O)c1cc(ccn1)Oc1ccc(c(c1)F)NC(=Nc1ccc(c(c1)C(F)(F)F)Cl)O
CCMSLIB00000078035_train	C[C@@H](c1cc(cc(c1)C(F)(F)F)C(F)(F)F)O[C@@H]1[C@H](c2ccc(cc2)F)N(CCO1)Cc1nc(n[nH]1)O
CCMSLIB00000078037_train	C[C@@]12CC[C@H]3c4ccc(cc4C[C@@H](CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O)O
CCMSLIB00000078039_train	C=C1C[C@H]2[C@@H]3CCC(=O)[C@]3(C)CC[C@H]2[C@@]2(C)C=CC(=O)C=C12
CCMSLIB00000078040_train	CC(C)(C)N=C([C@@H]1CC[C@H]2[C@@H]3CC[C@@H]4[C@](C)(C=CC(=N4)O)[C@@H]3CC[C@]12C)O
CCMSLIB00000078041_train	CCc1c2cc(ccc2nc2c1Cn1c2cc2c(COC(=O)[C@]2(CC)O)c1=O)OC(=O)N1CCC(CC1)N1CCCCC1
CCMSLIB00000078043_train	C1[C@@H]([C@@H](CO)O[C@H]1n1cnc2c(N)nc(Cl)nc12)O
CCMSLIB00000078045_train	CC(=NCCc1c[nH]c2ccc(cc12)OC)O
CCMSLIB00000078047_train	C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]1C[C@@](Cc2c1c(c1c(C(=O)c3cccc(c3C1=O)OC)c2O)O)(C(=O)CO)O)N)O
CCMSLIB00000078048_train	CN(Cc1cnc2c(c(N)[nH]c(=N)n2)n1)c1ccc(cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)O
CCMSLIB00000078049_train	CC(C)Cn1cnc2c1c1ccccc1[nH]c2=N
CCMSLIB00000078050_train	Cn1c2ccc(cc2nc1CCCC(=O)O)N(CCCl)CCCl
CCMSLIB00000078054_train	C([C@@H]1[C@H]([C@@H]([C@H](n2cnc3c(N)nc(Cl)nc23)O1)F)O)O
CCMSLIB00000078056_train	C[C@@H]1OC[C@@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)O[C@@H]2c3cc4c(cc3[C@H](c3cc(c(c(c3)OC)O)OC)[C@@H]3[C@@H]2COC3=O)OCO4)O)O)O1
